date_iso8061,temperature_celsius,rpm,vibration_speed_ms,vibration_acc_ms2,vibration_displacement_mm,humidity,ac_amperes,status
2016-09-05T14:03:17.097Z,24.30,14900,-5.60000,2.40000,32.25000,23.55,23.45000,0
2016-09-05T14:03:17.397Z,24.10,15000,-5.90000,2.30000,32.50000,23.45,23.35000,4
2016-09-05T14:03:17.697Z,23.80,15100,-6.00000,2.20000,32.25000,23.35,23.25000,3
2016-09-05T14:03:17.997Z,23.70,15200,-5.80000,1.90000,32.50000,23.25,23.15000,3
2016-09-05T14:03:18.297Z,23.70,15300,-5.80000,1.50000,32.75000,23.15,23.05000,2
2016-09-05T14:03:18.597Z,23.40,15200,-5.60000,1.20000,33.00000,23.05,23.15000,5
2016-09-05T14:03:18.897Z,23.40,15300,-5.10000,1.10000,32.75000,23.15,23.25000,0
2016-09-05T14:03:19.197Z,23.80,15400,-5.00000,1.30000,33.00000,23.25,23.15000,0
2016-09-05T14:03:19.497Z,24.10,15300,-5.00000,1.20000,33.25000,23.15,23.25000,2
2016-09-05T14:03:19.797Z,24.10,15400,-5.10000,1.10000,33.50000,23.25,23.35000,5
2016-09-05T14:03:20.097Z,23.70,15500,-5.10000,1.00000,33.75000,23.35,23.45000,0
2016-09-05T14:03:20.397Z,23.70,15400,-4.60000,0.50000,34.00000,23.45,23.35000,1
2016-09-05T14:03:20.697Z,23.60,15500,-4.90000,0.20000,34.25000,23.35,23.45000,3
2016-09-05T14:03:20.997Z,23.70,15400,-5.00000,0.70000,34.50000,23.45,23.35000,4
2016-09-05T14:03:21.297Z,23.20,15300,-5.00000,0.80000,34.25000,23.35,23.45000,0
2016-09-05T14:03:21.597Z,23.00,15200,-4.80000,1.10000,34.00000,23.45,23.35000,3
2016-09-05T14:03:21.897Z,22.60,15100,-4.50000,1.30000,33.75000,23.35,23.45000,0
2016-09-05T14:03:22.197Z,22.60,15000,-4.10000,1.30000,34.00000,23.45,23.35000,0
2016-09-05T14:03:22.497Z,23.10,14900,-4.20000,1.40000,34.25000,23.35,23.45000,4
2016-09-05T14:03:22.797Z,23.50,15000,-4.30000,1.20000,34.50000,23.45,23.35000,0
2016-09-05T14:03:23.097Z,23.40,14900,-4.30000,1.30000,34.75000,23.35,23.25000,2
2016-09-05T14:03:23.397Z,23.40,14800,-4.30000,1.80000,35.00000,23.25,23.15000,2
2016-09-05T14:03:23.697Z,23.50,14700,-3.80000,2.20000,35.25000,23.15,23.05000,5
2016-09-05T14:03:23.997Z,23.10,14800,-3.60000,2.50000,35.00000,23.05,22.95000,5
2016-09-05T14:03:24.297Z,23.60,14700,-3.60000,2.40000,34.75000,22.95,23.05000,5
2016-09-05T14:03:24.597Z,23.80,14600,-3.40000,2.20000,34.50000,23.05,22.95000,5
2016-09-05T14:03:24.897Z,23.40,14500,-3.10000,2.70000,34.75000,22.95,23.05000,3
2016-09-05T14:03:25.197Z,23.90,14600,-3.50000,2.80000,35.00000,23.05,23.15000,5
2016-09-05T14:03:25.497Z,23.50,14700,-3.70000,2.90000,35.25000,23.15,23.05000,0
2016-09-05T14:03:25.797Z,23.10,14800,-3.40000,3.10000,35.50000,23.05,23.15000,4
2016-09-05T14:03:26.097Z,23.30,14700,-2.90000,2.80000,35.25000,23.15,23.25000,4
2016-09-05T14:03:26.397Z,23.80,14800,-2.70000,3.30000,35.50000,23.25,23.15000,3
2016-09-05T14:03:26.697Z,23.60,14700,-2.50000,3.10000,35.75000,23.15,23.25000,5
2016-09-05T14:03:26.997Z,23.40,14800,-2.30000,3.10000,35.50000,23.25,23.35000,4
2016-09-05T14:03:27.297Z,23.10,14700,-2.80000,2.70000,35.25000,23.35,23.45000,1
2016-09-05T14:03:27.597Z,22.60,14600,-2.40000,2.60000,35.00000,23.45,23.35000,3
2016-09-05T14:03:27.897Z,23.10,14700,-2.50000,2.80000,35.25000,23.35,23.45000,5
2016-09-05T14:03:28.197Z,23.60,14600,-2.50000,2.90000,35.00000,23.45,23.35000,3
2016-09-05T14:03:28.497Z,23.60,14500,-2.30000,2.40000,35.25000,23.35,23.25000,4
2016-09-05T14:03:28.797Z,24.10,14400,-1.90000,2.50000,35.00000,23.25,23.15000,3
2016-09-05T14:03:29.097Z,24.10,14300,-2.30000,2.00000,35.25000,23.15,23.05000,1
2016-09-05T14:03:29.397Z,24.50,14200,-2.30000,2.30000,35.00000,23.05,23.15000,2
2016-09-05T14:03:29.697Z,25.00,14300,-2.60000,2.10000,35.25000,23.15,23.05000,0
2016-09-05T14:03:29.997Z,25.00,14400,-2.90000,1.70000,35.50000,23.05,23.15000,5
2016-09-05T14:03:30.297Z,25.00,14300,-3.00000,1.70000,35.25000,23.15,23.25000,1
2016-09-05T14:03:30.597Z,25.00,14400,-3.40000,1.20000,35.00000,23.25,23.35000,0
2016-09-05T14:03:30.897Z,24.60,14500,-3.80000,0.70000,34.75000,23.35,23.25000,1
2016-09-05T14:03:31.197Z,24.10,14400,-3.80000,0.70000,34.50000,23.25,23.15000,1
2016-09-05T14:03:31.497Z,23.60,14300,-4.10000,1.10000,34.25000,23.15,23.25000,5
2016-09-05T14:03:31.797Z,23.30,14400,-4.20000,1.40000,34.50000,23.25,23.35000,2
2016-09-05T14:03:32.097Z,23.30,14300,-4.60000,0.90000,34.75000,23.35,23.45000,2
2016-09-05T14:03:32.397Z,23.20,14200,-4.60000,0.90000,35.00000,23.45,23.55000,3
2016-09-05T14:03:32.697Z,23.20,14100,-4.30000,1.10000,34.75000,23.55,23.45000,1
2016-09-05T14:03:32.997Z,23.60,14000,-4.30000,1.60000,34.50000,23.45,23.55000,4
2016-09-05T14:03:33.297Z,23.20,13900,-4.50000,2.10000,34.25000,23.55,23.45000,3
2016-09-05T14:03:33.597Z,22.70,13800,-4.60000,1.70000,34.50000,23.45,23.55000,3
2016-09-05T14:03:33.897Z,22.80,13700,-4.70000,1.80000,34.25000,23.55,23.65000,0
2016-09-05T14:03:34.197Z,22.80,13600,-4.20000,1.80000,34.50000,23.65,23.75000,4
2016-09-05T14:03:34.497Z,22.50,13500,-4.50000,2.20000,34.25000,23.75,23.65000,1
2016-09-05T14:03:34.797Z,22.20,13400,-4.80000,2.20000,34.00000,23.65,23.75000,1
2016-09-05T14:03:35.097Z,21.80,13300,-5.10000,1.70000,33.75000,23.75,23.85000,5
2016-09-05T14:03:35.397Z,21.70,13400,-5.30000,1.90000,33.50000,23.85,23.95000,2
2016-09-05T14:03:35.697Z,21.60,13500,-5.60000,2.10000,33.75000,23.95,23.85000,4
2016-09-05T14:03:35.997Z,21.50,13600,-5.20000,2.00000,33.50000,23.85,23.75000,0
2016-09-05T14:03:36.297Z,21.50,13700,-5.10000,2.40000,33.75000,23.75,23.85000,0
2016-09-05T14:03:36.597Z,21.70,13800,-5.50000,1.90000,34.00000,23.85,23.95000,3
2016-09-05T14:03:36.897Z,21.20,13700,-5.60000,1.60000,34.25000,23.95,24.05000,1
2016-09-05T14:03:37.197Z,21.30,13600,-6.00000,1.30000,34.00000,24.05,24.15000,5
2016-09-05T14:03:37.497Z,21.30,13700,-5.60000,1.10000,33.75000,24.15,24.25000,4
2016-09-05T14:03:37.797Z,21.70,13600,-5.70000,1.60000,34.00000,24.25,24.15000,0
2016-09-05T14:03:38.097Z,21.50,13500,-5.70000,1.60000,34.25000,24.15,24.05000,2
2016-09-05T14:03:38.397Z,21.40,13600,-5.80000,1.80000,34.50000,24.05,24.15000,0
2016-09-05T14:03:38.697Z,21.20,13500,-5.50000,1.80000,34.25000,24.15,24.25000,2
2016-09-05T14:03:38.997Z,21.60,13400,-5.50000,1.50000,34.00000,24.25,24.15000,1
2016-09-05T14:03:39.297Z,21.10,13500,-5.90000,1.60000,33.75000,24.15,24.25000,4
2016-09-05T14:03:39.597Z,21.00,13600,-5.40000,1.20000,34.00000,24.25,24.15000,4
2016-09-05T14:03:39.897Z,21.50,13500,-5.00000,1.20000,33.75000,24.15,24.25000,4
2016-09-05T14:03:40.197Z,21.30,13400,-5.10000,0.80000,33.50000,24.25,24.15000,5
2016-09-05T14:03:40.497Z,21.60,13500,-5.30000,1.30000,33.75000,24.15,24.05000,5
2016-09-05T14:03:40.797Z,21.50,13400,-5.70000,0.90000,34.00000,24.05,24.15000,5
2016-09-05T14:03:41.097Z,21.60,13300,-5.70000,1.10000,34.25000,24.15,24.25000,4
2016-09-05T14:03:41.397Z,21.10,13200,-5.50000,1.10000,34.50000,24.25,24.35000,3
2016-09-05T14:03:41.697Z,20.90,13300,-5.50000,1.20000,34.75000,24.35,24.45000,0
2016-09-05T14:03:41.997Z,20.50,13400,-5.50000,1.50000,34.50000,24.45,24.55000,2
2016-09-05T14:03:42.297Z,20.20,13500,-5.50000,1.30000,34.75000,24.55,24.65000,2
2016-09-05T14:03:42.597Z,20.30,13600,-5.90000,1.70000,35.00000,24.65,24.75000,2
2016-09-05T14:03:42.897Z,20.30,13700,-6.40000,1.20000,35.25000,24.75,24.65000,4
2016-09-05T14:03:43.197Z,20.10,13800,-6.60000,1.30000,35.50000,24.65,24.55000,3
2016-09-05T14:03:43.497Z,20.00,13700,-6.30000,1.30000,35.25000,24.55,24.45000,4
2016-09-05T14:03:43.797Z,19.90,13600,-6.50000,1.00000,35.50000,24.45,24.55000,4
2016-09-05T14:03:44.097Z,19.70,13500,-6.70000,1.00000,35.25000,24.55,24.45000,5
2016-09-05T14:03:44.397Z,20.00,13600,-6.40000,1.50000,35.50000,24.45,24.55000,2
2016-09-05T14:03:44.697Z,19.80,13700,-6.60000,1.90000,35.25000,24.55,24.45000,4
2016-09-05T14:03:44.997Z,19.70,13800,-6.60000,2.40000,35.00000,24.45,24.35000,0
2016-09-05T14:03:45.297Z,19.30,13900,-6.60000,2.50000,35.25000,24.35,24.45000,1
2016-09-05T14:03:45.597Z,19.70,13800,-6.60000,2.90000,35.50000,24.45,24.35000,5
2016-09-05T14:03:45.897Z,19.50,13900,-6.10000,2.50000,35.75000,24.35,24.45000,0
2016-09-05T14:03:46.197Z,19.30,13800,-6.20000,2.90000,36.00000,24.45,24.35000,3
2016-09-05T14:03:46.497Z,18.80,13700,-5.70000,2.90000,36.25000,24.35,24.45000,2
2016-09-05T14:03:46.797Z,19.10,13600,-6.20000,3.30000,36.00000,24.45,24.55000,3
2016-09-05T14:03:47.097Z,18.70,13500,-5.90000,2.80000,35.75000,24.55,24.45000,3
2016-09-05T14:03:47.397Z,19.00,13400,-5.70000,2.80000,35.50000,24.45,24.55000,0
2016-09-05T14:03:47.697Z,19.50,13300,-6.20000,2.80000,35.25000,24.55,24.65000,2
2016-09-05T14:03:47.997Z,19.90,13400,-6.20000,3.30000,35.50000,24.65,24.55000,0
2016-09-05T14:03:48.297Z,20.00,13500,-6.20000,3.40000,35.25000,24.55,24.65000,3
2016-09-05T14:03:48.597Z,20.40,13400,-6.20000,3.00000,35.50000,24.65,24.75000,1
2016-09-05T14:03:48.897Z,19.90,13300,-6.70000,2.70000,35.75000,24.75,24.65000,0
2016-09-05T14:03:49.197Z,20.30,13400,-7.10000,3.20000,35.50000,24.65,24.75000,4
2016-09-05T14:03:49.497Z,20.40,13300,-7.20000,2.90000,35.25000,24.75,24.65000,0
2016-09-05T14:03:49.797Z,20.30,13200,-7.00000,3.00000,35.50000,24.65,24.75000,1
2016-09-05T14:03:50.097Z,20.50,13100,-6.50000,3.00000,35.75000,24.75,24.65000,2
2016-09-05T14:03:50.397Z,20.40,13200,-6.50000,3.00000,35.50000,24.65,24.55000,5
2016-09-05T14:03:50.697Z,20.00,13100,-7.00000,2.60000,35.25000,24.55,24.65000,1
2016-09-05T14:03:50.997Z,20.40,13000,-7.20000,2.60000,35.50000,24.65,24.55000,5
2016-09-05T14:03:51.297Z,20.00,12900,-7.60000,2.90000,35.25000,24.55,24.45000,5
2016-09-05T14:03:51.597Z,19.80,12800,-7.60000,2.90000,35.00000,24.45,24.55000,3
2016-09-05T14:03:51.897Z,20.00,12700,-7.70000,3.20000,35.25000,24.55,24.45000,1
2016-09-05T14:03:52.197Z,19.70,12800,-7.60000,2.70000,35.50000,24.45,24.55000,5
2016-09-05T14:03:52.497Z,20.10,12900,-7.40000,3.00000,35.75000,24.55,24.65000,1
2016-09-05T14:03:52.797Z,20.50,13000,-7.80000,2.60000,35.50000,24.65,24.75000,0
2016-09-05T14:03:53.097Z,20.40,13100,-7.80000,2.20000,35.25000,24.75,24.65000,1
2016-09-05T14:03:53.397Z,20.30,13200,-7.80000,2.20000,35.50000,24.65,24.75000,1
2016-09-05T14:03:53.697Z,20.30,13100,-8.20000,2.20000,35.75000,24.75,24.85000,2
2016-09-05T14:03:53.997Z,20.80,13000,-8.50000,2.70000,36.00000,24.85,24.95000,2
2016-09-05T14:03:54.297Z,20.70,13100,-8.40000,2.40000,35.75000,24.95,24.85000,4
2016-09-05T14:03:54.597Z,20.70,13200,-8.60000,2.00000,36.00000,24.85,24.75000,3
2016-09-05T14:03:54.897Z,20.30,13100,-8.20000,1.90000,36.25000,24.75,24.65000,0
2016-09-05T14:03:55.197Z,20.70,13000,-8.40000,2.00000,36.50000,24.65,24.55000,2
2016-09-05T14:03:55.497Z,20.20,12900,-8.20000,2.00000,36.75000,24.55,24.45000,3
2016-09-05T14:03:55.797Z,19.90,13000,-8.30000,1.90000,37.00000,24.45,24.55000,0
2016-09-05T14:03:56.097Z,19.90,12900,-8.70000,2.10000,37.25000,24.55,24.65000,3
2016-09-05T14:03:56.397Z,19.90,12800,-8.80000,2.10000,37.00000,24.65,24.75000,3
2016-09-05T14:03:56.697Z,19.60,12900,-9.10000,2.60000,37.25000,24.75,24.85000,2
2016-09-05T14:03:56.997Z,19.70,13000,-8.90000,2.60000,37.50000,24.85,24.95000,2
2016-09-05T14:03:57.297Z,19.70,13100,-9.20000,2.60000,37.25000,24.95,24.85000,0
2016-09-05T14:03:57.597Z,19.40,13200,-9.10000,2.60000,37.00000,24.85,24.95000,2
2016-09-05T14:03:57.897Z,18.90,13100,-8.60000,2.10000,36.75000,24.95,25.05000,0
2016-09-05T14:03:58.197Z,18.50,13200,-9.00000,1.90000,37.00000,25.05,25.15000,0
2016-09-05T14:03:58.497Z,18.50,13300,-8.50000,2.30000,37.25000,25.15,25.05000,3
2016-09-05T14:03:58.797Z,18.30,13200,-8.50000,2.70000,37.00000,25.05,25.15000,3
2016-09-05T14:03:59.097Z,18.30,13300,-8.50000,2.80000,36.75000,25.15,25.05000,3
2016-09-05T14:03:59.397Z,18.50,13400,-8.00000,2.70000,36.50000,25.05,25.15000,5
2016-09-05T14:03:59.697Z,18.30,13300,-8.50000,3.20000,36.75000,25.15,25.25000,5
2016-09-05T14:03:59.997Z,18.10,13200,-8.10000,2.70000,36.50000,25.25,25.35000,5
2016-09-05T14:04:00.297Z,17.80,13300,-8.20000,3.20000,36.25000,25.35,25.25000,1
2016-09-05T14:04:00.597Z,18.10,13400,-7.90000,2.70000,36.00000,25.25,25.35000,2
2016-09-05T14:04:00.897Z,18.10,13300,-7.50000,2.90000,35.75000,25.35,25.45000,4
2016-09-05T14:04:01.197Z,18.50,13400,-7.80000,2.40000,36.00000,25.45,25.55000,2
2016-09-05T14:04:01.497Z,18.00,13300,-8.00000,2.30000,36.25000,25.55,25.65000,0
2016-09-05T14:04:01.797Z,18.50,13400,-8.30000,2.80000,36.50000,25.65,25.75000,1
2016-09-05T14:04:02.097Z,18.50,13300,-8.20000,2.30000,36.75000,25.75,25.85000,1
2016-09-05T14:04:02.397Z,18.20,13200,-8.10000,2.20000,37.00000,25.85,25.75000,5
2016-09-05T14:04:02.697Z,18.40,13100,-8.30000,2.60000,37.25000,25.75,25.85000,2
2016-09-05T14:04:02.997Z,18.10,13000,-8.80000,2.60000,37.00000,25.85,25.75000,5
2016-09-05T14:04:03.297Z,18.20,13100,-8.90000,2.30000,36.75000,25.75,25.65000,4
2016-09-05T14:04:03.597Z,18.20,13200,-8.90000,2.70000,37.00000,25.65,25.55000,5
2016-09-05T14:04:03.897Z,18.20,13100,-8.40000,2.60000,36.75000,25.55,25.45000,5
2016-09-05T14:04:04.197Z,18.20,13000,-8.40000,2.40000,37.00000,25.45,25.55000,1
2016-09-05T14:04:04.497Z,18.10,12900,-8.20000,2.50000,36.75000,25.55,25.65000,5
2016-09-05T14:04:04.797Z,18.10,12800,-8.20000,2.90000,36.50000,25.65,25.55000,3
2016-09-05T14:04:05.097Z,17.90,12900,-7.80000,2.80000,36.25000,25.55,25.65000,5
2016-09-05T14:04:05.397Z,17.60,12800,-7.30000,2.40000,36.00000,25.65,25.55000,2
2016-09-05T14:04:05.697Z,18.00,12900,-7.30000,2.80000,35.75000,25.55,25.65000,5
2016-09-05T14:04:05.997Z,18.00,13000,-7.70000,2.40000,36.00000,25.65,25.75000,5
2016-09-05T14:04:06.297Z,18.00,13100,-7.70000,2.80000,36.25000,25.75,25.85000,5
2016-09-05T14:04:06.597Z,18.40,13200,-8.00000,2.80000,36.50000,25.85,25.95000,0
2016-09-05T14:04:06.897Z,18.00,13300,-7.80000,2.30000,36.75000,25.95,25.85000,0
2016-09-05T14:04:07.197Z,17.50,13200,-8.10000,2.60000,36.50000,25.85,25.75000,5
2016-09-05T14:04:07.497Z,17.30,13100,-7.60000,2.90000,36.75000,25.75,25.85000,0
2016-09-05T14:04:07.797Z,17.70,13200,-7.20000,2.90000,37.00000,25.85,25.95000,2
2016-09-05T14:04:08.097Z,18.00,13100,-6.80000,2.90000,36.75000,25.95,26.05000,0
2016-09-05T14:04:08.397Z,17.80,13200,-6.30000,2.90000,37.00000,26.05,25.95000,1
2016-09-05T14:04:08.697Z,17.80,13100,-6.10000,3.30000,37.25000,25.95,25.85000,2
2016-09-05T14:04:08.997Z,18.20,13200,-6.20000,3.00000,37.00000,25.85,25.75000,3
2016-09-05T14:04:09.297Z,18.60,13100,-6.40000,2.80000,36.75000,25.75,25.85000,4
2016-09-05T14:04:09.597Z,18.10,13200,-6.40000,2.40000,37.00000,25.85,25.75000,1
2016-09-05T14:04:09.897Z,18.10,13300,-5.90000,2.80000,36.75000,25.75,25.85000,1
2016-09-05T14:04:10.197Z,18.10,13200,-6.10000,2.80000,36.50000,25.85,25.75000,3
2016-09-05T14:04:10.497Z,18.10,13100,-6.10000,2.70000,36.25000,25.75,25.85000,1
2016-09-05T14:04:10.797Z,17.70,13000,-6.10000,3.10000,36.00000,25.85,25.95000,3
2016-09-05T14:04:11.097Z,17.20,12900,-6.00000,3.00000,35.75000,25.95,26.05000,5
2016-09-05T14:04:11.397Z,17.40,12800,-5.50000,3.00000,36.00000,26.05,26.15000,3
2016-09-05T14:04:11.697Z,17.50,12700,-5.70000,2.80000,35.75000,26.15,26.05000,1
2016-09-05T14:04:11.997Z,17.10,12800,-5.50000,2.70000,36.00000,26.05,26.15000,0
2016-09-05T14:04:12.297Z,17.60,12700,-5.20000,3.10000,35.75000,26.15,26.05000,3
2016-09-05T14:04:12.597Z,17.70,12800,-5.60000,3.10000,35.50000,26.05,25.95000,3
2016-09-05T14:04:12.897Z,17.30,12900,-5.60000,3.20000,35.75000,25.95,26.05000,3
2016-09-05T14:04:13.197Z,17.70,13000,-5.90000,2.70000,36.00000,26.05,25.95000,4
2016-09-05T14:04:13.497Z,18.00,13100,-5.70000,3.00000,35.75000,25.95,26.05000,3
2016-09-05T14:04:13.797Z,18.20,13000,-5.60000,3.30000,36.00000,26.05,25.95000,3
2016-09-05T14:04:14.097Z,18.00,12900,-5.60000,3.40000,35.75000,25.95,26.05000,1
2016-09-05T14:04:14.397Z,18.50,13000,-5.90000,3.70000,36.00000,26.05,26.15000,1
2016-09-05T14:04:14.697Z,19.00,13100,-6.10000,3.70000,36.25000,26.15,26.05000,2
2016-09-05T14:04:14.997Z,19.30,13000,-5.70000,3.40000,36.00000,26.05,26.15000,5
2016-09-05T14:04:15.297Z,19.50,13100,-5.50000,3.20000,35.75000,26.15,26.25000,3
2016-09-05T14:04:15.597Z,20.00,13000,-5.50000,3.70000,36.00000,26.25,26.35000,4
2016-09-05T14:04:15.897Z,19.80,12900,-6.00000,4.10000,36.25000,26.35,26.45000,4
2016-09-05T14:04:16.197Z,19.30,12800,-6.00000,4.60000,36.50000,26.45,26.35000,2
2016-09-05T14:04:16.497Z,19.40,12900,-6.10000,4.50000,36.25000,26.35,26.25000,3
2016-09-05T14:04:16.797Z,19.40,12800,-6.10000,4.70000,36.00000,26.25,26.35000,3
2016-09-05T14:04:17.097Z,19.80,12900,-6.60000,4.20000,35.75000,26.35,26.25000,5
2016-09-05T14:04:17.397Z,20.20,12800,-6.20000,4.20000,35.50000,26.25,26.15000,0
2016-09-05T14:04:17.697Z,20.60,12900,-5.80000,3.70000,35.75000,26.15,26.05000,0
2016-09-05T14:04:17.997Z,20.40,13000,-5.80000,3.20000,35.50000,26.05,26.15000,5
2016-09-05T14:04:18.297Z,20.70,12900,-6.00000,3.00000,35.25000,26.15,26.05000,2
2016-09-05T14:04:18.597Z,20.50,12800,-5.80000,3.20000,35.50000,26.05,26.15000,3
2016-09-05T14:04:18.897Z,20.50,12900,-5.40000,2.70000,35.75000,26.15,26.25000,3
2016-09-05T14:04:19.197Z,20.70,12800,-5.30000,2.70000,35.50000,26.25,26.35000,4
2016-09-05T14:04:19.497Z,21.00,12900,-5.80000,2.20000,35.25000,26.35,26.25000,4
2016-09-05T14:04:19.797Z,21.40,13000,-6.00000,2.20000,35.50000,26.25,26.15000,4
2016-09-05T14:04:20.097Z,21.70,12900,-6.30000,2.10000,35.75000,26.15,26.25000,5
2016-09-05T14:04:20.397Z,21.20,13000,-6.70000,1.80000,36.00000,26.25,26.35000,5
2016-09-05T14:04:20.697Z,21.20,12900,-6.90000,1.70000,36.25000,26.35,26.25000,5
2016-09-05T14:04:20.997Z,21.00,12800,-7.20000,1.80000,36.00000,26.25,26.15000,5
2016-09-05T14:04:21.297Z,20.60,12900,-7.20000,1.50000,36.25000,26.15,26.05000,1
2016-09-05T14:04:21.597Z,20.40,12800,-7.00000,1.10000,36.00000,26.05,26.15000,3
2016-09-05T14:04:21.897Z,20.90,12700,-6.50000,1.10000,35.75000,26.15,26.05000,4
2016-09-05T14:04:22.197Z,20.90,12800,-6.40000,1.20000,36.00000,26.05,26.15000,3
2016-09-05T14:04:22.497Z,21.30,12900,-6.50000,1.10000,36.25000,26.15,26.25000,0
2016-09-05T14:04:22.797Z,20.80,12800,-6.60000,1.60000,36.00000,26.25,26.35000,3
2016-09-05T14:04:23.097Z,20.30,12900,-6.20000,1.50000,36.25000,26.35,26.45000,4
2016-09-05T14:04:23.397Z,20.30,13000,-5.80000,1.50000,36.00000,26.45,26.35000,0
2016-09-05T14:04:23.697Z,19.90,12900,-5.60000,1.90000,36.25000,26.35,26.25000,5
2016-09-05T14:04:23.997Z,19.80,13000,-5.50000,1.70000,36.00000,26.25,26.35000,2
2016-09-05T14:04:24.297Z,19.50,13100,-5.90000,2.10000,36.25000,26.35,26.45000,4
2016-09-05T14:04:24.597Z,19.50,13000,-5.80000,2.60000,36.50000,26.45,26.55000,4
2016-09-05T14:04:24.897Z,19.30,12900,-6.20000,2.50000,36.75000,26.55,26.45000,5
2016-09-05T14:04:25.197Z,19.70,12800,-6.30000,2.00000,36.50000,26.45,26.55000,0
2016-09-05T14:04:25.497Z,20.20,12900,-6.70000,2.50000,36.25000,26.55,26.65000,0
2016-09-05T14:04:25.797Z,20.30,13000,-7.10000,2.70000,36.00000,26.65,26.55000,0
2016-09-05T14:04:26.097Z,19.90,12900,-7.30000,2.90000,36.25000,26.55,26.65000,0
2016-09-05T14:04:26.397Z,19.60,12800,-6.90000,2.70000,36.50000,26.65,26.75000,5
2016-09-05T14:04:26.697Z,19.60,12700,-7.10000,2.90000,36.75000,26.75,26.65000,1
2016-09-05T14:04:26.997Z,19.90,12600,-6.90000,3.10000,37.00000,26.65,26.55000,2
2016-09-05T14:04:27.297Z,19.90,12700,-7.20000,3.00000,37.25000,26.55,26.65000,5
2016-09-05T14:04:27.597Z,20.20,12600,-7.00000,2.60000,37.00000,26.65,26.55000,1
2016-09-05T14:04:27.897Z,19.70,12500,-7.50000,2.70000,37.25000,26.55,26.45000,4
2016-09-05T14:04:28.197Z,19.40,12400,-7.70000,2.30000,37.50000,26.45,26.55000,1
2016-09-05T14:04:28.497Z,18.90,12300,-7.60000,2.60000,37.75000,26.55,26.45000,1
2016-09-05T14:04:28.797Z,19.40,12400,-7.20000,2.90000,37.50000,26.45,26.35000,4
2016-09-05T14:04:29.097Z,19.50,12300,-7.60000,3.00000,37.25000,26.35,26.45000,0
2016-09-05T14:04:29.397Z,19.50,12400,-7.20000,2.90000,37.50000,26.45,26.55000,5
2016-09-05T14:04:29.697Z,19.00,12500,-7.70000,2.40000,37.25000,26.55,26.45000,2
2016-09-05T14:04:29.997Z,19.00,12600,-7.60000,2.10000,37.50000,26.45,26.35000,0
2016-09-05T14:04:30.297Z,18.70,12700,-7.60000,2.10000,37.25000,26.35,26.45000,3
2016-09-05T14:04:30.597Z,18.90,12800,-7.40000,1.80000,37.50000,26.45,26.35000,0
2016-09-05T14:04:30.897Z,18.80,12700,-6.90000,2.10000,37.25000,26.35,26.45000,2
2016-09-05T14:04:31.197Z,19.20,12600,-6.70000,1.70000,37.50000,26.45,26.35000,0
2016-09-05T14:04:31.497Z,19.70,12700,-7.10000,1.20000,37.25000,26.35,26.25000,5
2016-09-05T14:04:31.797Z,19.70,12600,-7.60000,1.10000,37.00000,26.25,26.35000,3
2016-09-05T14:04:32.097Z,19.60,12500,-7.20000,1.50000,37.25000,26.35,26.25000,5
2016-09-05T14:04:32.397Z,19.80,12400,-7.00000,1.50000,37.00000,26.25,26.15000,2
2016-09-05T14:04:32.697Z,19.60,12500,-7.10000,1.50000,36.75000,26.15,26.25000,4
2016-09-05T14:04:32.997Z,19.60,12600,-7.10000,1.50000,37.00000,26.25,26.35000,0
2016-09-05T14:04:33.297Z,19.80,12700,-7.00000,1.60000,36.75000,26.35,26.45000,3
2016-09-05T14:04:33.597Z,20.30,12800,-6.60000,1.60000,37.00000,26.45,26.55000,4
2016-09-05T14:04:33.897Z,20.40,12700,-6.80000,1.60000,37.25000,26.55,26.65000,2
2016-09-05T14:04:34.197Z,20.20,12600,-6.90000,1.60000,37.50000,26.65,26.55000,3
2016-09-05T14:04:34.497Z,20.60,12700,-7.40000,1.40000,37.75000,26.55,26.65000,5
2016-09-05T14:04:34.797Z,20.70,12800,-7.20000,1.10000,38.00000,26.65,26.75000,3
2016-09-05T14:04:35.097Z,20.40,12900,-6.80000,1.40000,37.75000,26.75,26.65000,5
2016-09-05T14:04:35.397Z,20.50,12800,-6.50000,1.50000,37.50000,26.65,26.75000,4
2016-09-05T14:04:35.697Z,20.90,12900,-6.00000,1.50000,37.25000,26.75,26.65000,3
2016-09-05T14:04:35.997Z,21.00,13000,-5.70000,1.40000,37.00000,26.65,26.55000,4
2016-09-05T14:04:36.297Z,21.00,13100,-5.30000,1.10000,37.25000,26.55,26.65000,0
2016-09-05T14:04:36.597Z,20.70,13000,-5.50000,1.50000,37.50000,26.65,26.75000,4
2016-09-05T14:04:36.897Z,20.70,13100,-5.40000,1.70000,37.25000,26.75,26.65000,1
2016-09-05T14:04:37.197Z,20.30,13200,-5.70000,1.70000,37.00000,26.65,26.55000,3
2016-09-05T14:04:37.497Z,20.50,13100,-5.90000,1.70000,36.75000,26.55,26.45000,4
2016-09-05T14:04:37.797Z,20.50,13200,-6.30000,1.70000,37.00000,26.45,26.35000,4
2016-09-05T14:04:38.097Z,20.10,13300,-6.50000,1.70000,36.75000,26.35,26.25000,4
2016-09-05T14:04:38.397Z,20.10,13400,-6.50000,2.00000,36.50000,26.25,26.15000,5
2016-09-05T14:04:38.697Z,20.20,13500,-6.80000,1.70000,36.75000,26.15,26.25000,5
